Bus_Number,Real,Imaginary,Magnitude,Angle
224,0.948360216830092,-0.00108077011659252,0.948360832663425,-0.0652953786950426
225,0.953826812156911,-0.00227461003715911,0.953829524307271,-0.136634142024591
226,0.951092505806637,-0.00161720949696416,0.951093880733182,-0.097423950770617
227,0.948662737602426,-0.00104956464343949,0.9486633182016,-0.0633898618292425
228,0.947380691240787,-0.000717119407597823,0.947380962652362,-0.0433700074265283
229,0.954649451105281,-0.00257872493400028,0.954652933959719,-0.15476853384751
230,0.951083269348305,-0.00164818520057533,0.951084697463226,-0.0992909499722462
231,0.948697934564831,-0.00102298000075123,0.948698486103808,-0.0617819557912815
232,0.947488649799813,-0.000800994424273184,0.947488988374821,-0.0484370857645667
233,0.957355204384441,-0.0047906179368197,0.957367190466746,-0.286706435387889
234,0.952516615583213,-0.00352392878104213,0.952523134121241,-0.211970397153564
235,0.948898817073345,-0.0025695359071219,0.948902296107439,-0.155151635015879
236,0.954940094981296,-0.00414696520921247,0.954949099336364,-0.248813629169491
237,0.953749297325255,-0.00383667074954585,0.953757014228917,-0.230483897811567
238,0.951572613726736,-0.0031646611494541,0.951577876095763,-0.19054884130232
239,0.94797695478299,-0.00224697940734258,0.947979617774606,-0.135807305168673
240,0.95404515546294,-0.0037960903869703,0.954052707644883,-0.227975383314671
241,0.95286830354204,-0.00348828265168522,0.952874688514152,-0.209748797520824
242,0.951614533459136,-0.00320452006913507,0.951619928984005,-0.192940287124161
243,0.94800245598344,-0.00221870512973037,0.948005052308841,-0.134094808523695
244,0.953986824974992,-0.00378589972396767,0.953994337122913,-0.227377288068097
245,0.952830462069503,-0.00351425083128988,0.952836942717109,-0.211318629925431
246,0.956031900087879,-0.00538623097343246,0.956047072831531,-0.32279784501024
247,0.948048067566335,-0.00346749606653422,0.948054408747322,-0.209558999154749
248,0.941273531567972,-0.00186124693784038,0.941275371753986,-0.113294862337399
249,0.936324906255895,-0.000671203548286328,0.936325146831651,-0.0410724137174137
250,0.932592149986335,0.000206642177721389,0.932592172880045,0.0126955008781026
251,0.930107212479719,0.000791451549754212,0.930107549212643,0.0487544037254576
252,0.928895716898306,0.00108178375996843,0.928896346816006,0.0667261293631927
253,0.947131529435008,-0.00314485399694951,0.947136750504678,-0.190244114386604
254,0.939418111298349,-0.00121396810756323,0.93941889567643,-0.074040738062245
255,0.935409002460703,-0.000349415955422361,0.935409067721731,-0.0214024651851788
256,0.931672490272728,0.000528784026421904,0.931672640332179,0.032519034372098
257,0.929109903738338,0.00112652947517856,0.92911058668671,0.069470094480167
258,0.92796271985678,0.00137255996138398,0.927963734940563,0.0847467617859031
259,0.947136399340922,-0.00311299162699239,0.94714151512504,-0.188315684789996
260,0.94035972612522,-0.00157246471795422,0.940361040858025,-0.0958096197581938
261,0.935402352146418,-0.000315248944754283,0.935402405268956,-0.0193098010765841
262,0.931620699254604,0.00053755928530035,0.931620854344525,0.0330605308492882
263,0.929173851728117,0.00111573631918897,0.929174521606571,0.068799774439525
264,0.927993577063295,0.00143410295010682,0.927994685179824,0.0885436958273521
265,0.955106343375234,-0.00559654885421215,0.955122740025955,-0.335726970662581
266,0.950348773819833,-0.00443275195379891,0.950359111699753,-0.267245188025488
267,0.946776922406175,-0.00351851121948143,0.946783460312922,-0.212927575871301
268,0.944393117623306,-0.00291568649635553,0.944397618507169,-0.176892436767666
269,0.943230461565506,-0.00262636975119264,0.94323411804448,-0.159536316331784
270,0.9494536953179,-0.00414590497362495,0.949462747073768,-0.250187395832014
271,0.945861820092104,-0.00319580908295196,0.945867218960274,-0.193586073493516
272,0.943455370053045,-0.00258926747701551,0.943458923105821,-0.157245091507023
273,0.942338121466779,-0.0022750480803771,0.942340867740175,-0.13832656980599
274,0.94944227147198,-0.00414391161285615,0.949451314634578,-0.250070115487707
275,0.945896645472325,-0.00316910038542771,0.94590195428123,-0.191961139113403
276,0.943484416934976,-0.00256149076345815,0.943487894058033,-0.155553442948292
277,0.954239223568545,-0.00531410288324784,0.954254020419172,-0.319073574075823
278,0.954253916102925,-0.00570544026238395,0.954270972232916,-0.342564747773516
279,0.948681591000729,-0.00431836409252564,0.948691419467948,-0.260806502797964
280,0.944918338746336,-0.00339068542183843,0.944924422187703,-0.205595682232483
281,0.942366428420564,-0.00277634514119641,0.942370518164948,-0.168801003547611
282,0.941089776889054,-0.00247959758606361,0.941093043524007,-0.150963437601374
283,0.946857501415044,-0.00364054174415466,0.946864500089708,-0.22029360165349
284,0.944012665084077,-0.00306938759432751,0.944017655014644,-0.186292347153316
285,0.941404100335797,-0.00244550169664524,0.941407276691444,-0.14883790158251
286,0.940122931916574,-0.00214803698200381,0.940125385881208,-0.130911857332574
287,0.947769455330872,-0.00399572932356479,0.947777878150258,-0.241553543063727
288,0.94399276525272,-0.00303318819247744,0.94399763828099,-0.184099169204062
289,0.941398934261473,-0.00241164364816829,0.941402023289585,-0.146778050657477
290,0.940121328800413,-0.00214776065201982,0.940123782137901,-0.130895239697669
291,0.952998287987183,-0.00626868512049284,0.953018905016917,-0.376877928284688
292,0.947478668850211,-0.00477782476857701,0.947490715276771,-0.288921411298901
293,0.943794836078665,-0.00377018808500446,0.943802366455472,-0.228878891846399
294,0.941338998431111,-0.0030986236384444,0.941344098316731,-0.188600935316125
295,0.940129365038611,-0.00276417029589465,0.940133428639428,-0.168460683527781
296,0.94654345513621,-0.00445040674654498,0.946553917419079,-0.269388207553368
297,0.942880870940398,-0.00341404020055355,0.942887051801972,-0.207459124220068
298,0.940412776219946,-0.00274052609508766,0.94041676939588,-0.16696937597248
299,0.939214555818313,-0.00240816983286626,0.939217643117364,-0.146907503247592
300,0.945639957757713,-0.00406354885115242,0.945648688539922,-0.246206565253625
301,0.94285530284844,-0.00340959684487076,0.942861467798991,-0.207194738045888
302,0.940383611962439,-0.00273547907539131,0.940387590567472,-0.166667051514235
303,0.939218931108516,-0.00240885950218356,0.939222020161753,-0.146948890958017
304,0.952673881654379,-0.00632567326995407,0.952694882388239,-0.380433495318001
305,0.945891888075535,-0.00466323554650369,0.945903382853061,-0.282465210322658
306,0.940340679322132,-0.00329619538659838,0.940346456414887,-0.200839243419298
307,0.936006748235773,-0.00224391677062897,0.93600943793606,-0.137356610386917
308,0.932930594193522,-0.00150887230788275,0.932931814377621,-0.0926670646491097
309,0.931083333846346,-0.00108884065798546,0.93108397050986,-0.0670036113394129
310,0.944937325523817,-0.00433233940983727,0.944947256905308,-0.262687289057076
311,0.939421146335885,-0.00293886936519542,0.939425743279464,-0.179242571354554
312,0.935031715135779,-0.00187717594925058,0.9350335994494,-0.11502723710463
313,0.931979768006202,-0.00114646657956596,0.931980473163741,-0.0704818553825283
314,0.930120696570401,-0.000791053140551951,0.930121032959517,-0.0487291547896375
315,0.944982165249103,-0.00434010955615291,0.944992131813721,-0.263145931104853
316,0.939419973981334,-0.00297157446046492,0.93942467381364,-0.181237478393036
317,0.935079047888642,-0.00191844383616752,0.935081015862841,-0.11755004143217
318,0.932023184534955,-0.00118709743006768,0.932023940524591,-0.072976334669265
319,0.930151610444609,-0.000763012884549683,0.930151923398195,-0.0470003037160368
320,0.998220497229387,-6.52024617278528e-05,0.998220499358857,-0.0037424856291022
321,0.991717847081216,0.00150090701979335,0.991718982848107,0.0867137485435824
322,0.987005589611329,0.00265462263001558,0.987009159504265,0.154100754597503
323,0.983437781437864,0.00349688612913886,0.983443998493066,0.203730196274834
324,0.9810559979369,0.00404513464723317,0.981064337442903,0.23624322148976
325,0.979856710547499,0.00433975929559148,0.979866320839587,0.253759823513013
326,0.989882984669726,0.00212115204255254,0.989885257302397,0.122774990186753
327,0.986139151824753,0.00298768171799282,0.986143677667555,0.173587093566641
328,0.982566600822026,0.00379915585995165,0.982573945632693,0.221536648551483
329,0.980185201128783,0.00434716807712823,0.980194841030172,0.254107846473738
330,0.978940712672535,0.00468083413846718,0.97895190338241,0.273959386301203
331,0.990838031275677,0.00180516718860778,0.990839675654361,0.104384716296735
332,0.986144351922805,0.00298681358165478,0.986148875111979,0.173535739263316
333,0.982513960927965,0.00383938811925297,0.982521462523587,0.223894645962066
334,0.980130862624266,0.00432459353542394,0.980140403196315,0.25280231366996
335,0.978957209674088,0.0046465076870686,0.978968236668872,0.271945778784737
336,0.996395270264918,-0.000516816374395893,0.996395404297643,-0.0297185216191981
337,0.990502555454393,0.000916255742600432,0.99050297924149,0.0530009455729964
338,0.985759329282289,0.00207591888884294,0.985761515127417,0.120659487138879
